"","id","income","education","gender","age","union","height","weight","surveydate","female"
"2757",2757,30000,3,"female",46,"no",160,130,2015-08-14,TRUE
"2758",2758,10000,4,"female",52,"no",158,140,2015-08-19,TRUE
"2759",2759,25000,3,"male",50,"no",168,145,2015-08-19,FALSE
"2760",2760,0,3,"female",64,"no",150,110,2015-08-17,TRUE
"2761",2761,35000,11,"male",59,"used to be",168,120,2015-09-13,FALSE
"2762",2762,1400,1,"female",66,"no",140,90,2015-09-13,TRUE
"2763",2763,5000,3,"male",62,"no",172,140,2015-08-17,FALSE
"2764",2764,50000,4,"male",48,"no",175,150,2015-08-20,FALSE
"2765",2765,90000,3,"male",56,"no",160,120,2015-08-18,FALSE
"2766",2766,50000,3,"female",63,"no",165,105,2015-08-15,TRUE
"2767",2767,40000,1,"male",52,"no",165,130,2015-08-15,FALSE
"2768",2768,23000,4,"male",66,"no",156,100,2015-08-19,FALSE
"2769",2769,0,1,"female",78,"no",160,130,2015-08-20,TRUE
"2770",2770,50000,4,"female",25,"no",160,96,2015-08-16,TRUE
"2771",2771,0,3,"female",59,"no",160,110,2015-08-14,TRUE
"2772",2772,6000,7,"female",18,"no",170,160,2015-08-17,TRUE
"2773",2773,30000,4,"male",61,"no",170,160,2015-08-18,FALSE
"2774",2774,0,12,"female",20,"no",168,110,2015-08-20,TRUE
"2775",2775,660,3,"female",76,"used to be",160,105,2015-08-17,TRUE
"2776",2776,0,3,"female",63,"no",156,130,2015-08-17,TRUE
"2777",2777,10800,1,"female",63,"no",160,120,2015-08-20,TRUE
"2778",2778,45000,3,"female",44,"no",160,120,2015-08-15,TRUE
"2779",2779,20000,4,"female",36,"no",156,120,2015-08-16,TRUE
"2780",2780,10000,3,"male",49,"no",160,120,2015-08-18,FALSE
"2781",2781,20000,4,"male",37,"no",178,150,2015-08-15,FALSE
"2782",2782,0,3,"male",26,"no",170,110,2015-08-15,FALSE
"2783",2783,20000,1,"female",53,"no",155,106,2015-08-17,TRUE
"2784",2784,0,4,"female",49,"no",154,100,2015-08-19,TRUE
"2785",2785,23400,4,"male",67,"used to be",175,140,2015-08-21,FALSE
"2786",2786,10000,1,"male",74,"no",173,110,2015-08-15,FALSE
"2787",2787,10000,4,"male",65,"used to be",165,110,2015-09-14,FALSE
"2788",2788,0,10,"male",18,"no",173,170,2015-08-18,FALSE
"2789",2789,20000,6,"male",51,"no",166,150,2015-08-16,FALSE
"2790",2790,0,3,"female",62,"no",152,110,2015-08-19,TRUE
"2791",2791,12000,4,"female",71,"no",160,140,2015-09-14,TRUE
"2792",2792,12000,3,"female",74,"no",160,100,2015-09-14,TRUE
"2793",2793,0,4,"female",63,"no",150,100,2015-08-19,TRUE
"2794",2794,25000,3,"female",45,"no",160,90,2015-08-16,TRUE
"2795",2795,5000,4,"female",48,"no",160,100,2015-08-18,TRUE
"2796",2796,5500,3,"female",54,"no",160,140,2015-08-18,TRUE
"2797",2797,2000,4,"male",76,"used to be",165,110,2015-09-14,FALSE
"2798",2798,20000,6,"male",51,"no",170,140,2015-08-18,FALSE
"2799",2799,4000,1,"female",45,"no",163,150,2015-08-18,TRUE
"2800",2800,60000,6,"male",57,"no",165,110,2015-08-18,FALSE
"2801",2801,11000,3,"male",60,"no",170,55,2015-08-16,FALSE
"2802",2802,660,3,"female",67,"no",150,150,2015-09-13,TRUE
"2803",2803,360000,10,"male",34,"no",167,124,2015-09-09,FALSE
"2804",2804,40000,10,"female",28,"yes",162,84,2015-09-11,TRUE
"2805",2805,36000,6,"female",60,"used to be",164,102,2015-08-25,TRUE
"2806",2806,24000,9,"female",68,"used to be",156,51,2015-09-07,TRUE
"2807",2807,72000,12,"female",40,"no",162,120,2015-08-21,TRUE
"2808",2808,45000,10,"male",69,"yes",173,156,2015-08-20,FALSE
"2809",2809,1e+05,10,"female",42,"no",162,51,2015-09-07,TRUE
"2810",2810,40000,12,"female",27,"yes",168,100,2015-08-31,TRUE
"2811",2811,48000,10,"female",30,"no",160,110,2015-08-20,TRUE
"2812",2812,36000,6,"female",33,"yes",164,110,2015-08-17,TRUE
"2813",2813,60000,10,"male",73,"yes",170,144,2015-08-31,FALSE
"2814",2814,20000,3,"male",46,"no",178,160,2015-08-27,FALSE
"2815",2815,36000,6,"female",70,"no",155,130,2015-09-09,TRUE
"2816",2816,24240,6,"female",40,"no",160,116,2015-08-28,TRUE
"2817",2817,36000,4,"male",89,"no",168,140,2015-08-24,FALSE
"2818",2818,60000,9,"male",55,"yes",165,140,2015-08-23,FALSE
"2819",2819,36000,3,"female",76,"used to be",170,130,2015-08-24,TRUE
"2820",2820,37200,4,"female",60,"used to be",162,103,2015-09-14,TRUE
"2821",2821,36000,2,"female",79,"no",161,140,2015-09-28,TRUE
"2822",2822,50000,12,"female",28,"yes",160,100,2015-09-09,TRUE
"2823",2823,30000,10,"female",30,"yes",165,130,2015-09-16,TRUE
"2824",2824,36000,6,"male",39,"used to be",170,100,2015-08-30,FALSE
"2825",2825,70000,12,"male",29,"no",178,152,2015-08-23,FALSE
"2826",2826,28000,10,"female",25,"no",162,140,2015-08-21,TRUE
"2827",2827,40000,4,"male",68,"used to be",177,180,2015-09-21,FALSE
"2828",2828,31200,4,"female",61,"used to be",165,150,2015-09-01,TRUE
"2829",2829,36000,7,"female",61,"used to be",160,110,2015-09-25,TRUE
"2830",2830,38400,4,"female",57,"used to be",158,98,2015-08-23,TRUE
"2831",2831,39600,7,"male",68,"used to be",172,120,2015-08-19,FALSE
"2832",2832,36000,4,"female",64,"used to be",164,100,2015-09-03,TRUE
"2833",2833,26400,6,"male",44,"used to be",172,140,2015-08-20,FALSE
"2834",2834,67200,9,"male",25,"yes",182,160,2015-09-01,FALSE
"2835",2835,1e+05,13,"female",30,"no",164,120,2015-08-17,TRUE
"2836",2836,144000,9,"male",51,"yes",178,150,2015-09-14,FALSE
"2837",2837,45600,4,"male",66,"yes",176,170,2015-08-21,FALSE
"2838",2838,18000,3,"female",71,"no",150,115,2015-08-21,TRUE
"2839",2839,38000,4,"female",53,"yes",162,150,2015-09-06,TRUE
"2840",2840,8e+05,12,"female",32,"yes",168,116,2015-08-17,TRUE
"2841",2841,36000,6,"female",52,"used to be",165,104,2015-09-11,TRUE
"2842",2842,1e+05,10,"female",47,"no",160,100,2015-08-19,TRUE
"2843",2843,36000,6,"female",54,"yes",161,136,2015-10-12,TRUE
"2844",2844,58000,4,"female",79,"used to be",155,130,2015-09-10,TRUE
"2845",2845,26640,6,"male",54,"yes",175,140,2015-09-02,FALSE
"2846",2846,70000,12,"male",75,"used to be",172,142,2015-09-02,FALSE
"2847",2847,40000,4,"female",61,"used to be",155,100,2015-09-06,TRUE
"2848",2848,33600,6,"female",67,"used to be",150,95,2015-09-04,TRUE
"2849",2849,48000,6,"female",55,"no",165,130,2015-08-24,TRUE
"2850",2850,0,10,"female",28,"no",158,84,2015-09-10,TRUE
"2851",2851,41700,4,"male",76,"used to be",178,138,2015-08-24,FALSE
"2852",2852,0,10,"female",29,"no",167,115,2015-08-25,TRUE
"2853",2853,90000,10,"female",36,"yes",160,118,2015-09-28,TRUE
"2854",2854,30000,7,"female",57,"used to be",162,150,2015-08-21,TRUE
"2855",2855,39600,4,"female",61,"used to be",160,60,2015-09-03,TRUE
"2856",2856,120000,8,"female",30,"no",164,120,2015-09-06,TRUE
"2857",2857,150000,11,"male",29,"no",173,150,2015-09-05,FALSE
"2858",2858,36000,7,"female",33,"no",162,104,2015-09-07,TRUE
"2859",2859,60000,6,"female",60,"used to be",160,100,2015-09-04,TRUE
"2860",2860,36000,4,"female",67,"used to be",156,118,2015-09-07,TRUE
"2861",2861,42000,6,"male",68,"used to be",172,140,2015-08-24,FALSE
"2862",2862,36000,4,"female",62,"yes",160,103,2015-09-23,TRUE
"2863",2863,30000,4,"female",82,"used to be",173,145,2015-09-01,TRUE
"2864",2864,60000,12,"male",23,"no",175,135,2015-09-21,FALSE
"2865",2865,30000,4,"female",45,"no",169,135,2015-09-02,TRUE
"2866",2866,2e+05,12,"male",29,"no",178,137,2015-09-22,FALSE
"2867",2867,41000,6,"female",58,"used to be",152,135,2015-08-25,TRUE
"2868",2868,60000,12,"male",66,"used to be",172,134,2015-08-26,FALSE
"2869",2869,1e+05,13,"male",37,"yes",175,120,2015-09-16,FALSE
"2870",2870,50000,4,"male",60,"used to be",173,154,2015-09-09,FALSE
"2871",2871,208000,13,"male",37,"yes",171,136,2015-09-02,FALSE
"2872",2872,36000,2,"female",81,"used to be",158,135,2015-09-09,TRUE
"2873",2873,120000,10,"female",73,"used to be",163,132,2015-08-28,TRUE
"2874",2874,42000,6,"male",65,"yes",176,130,2015-09-26,FALSE
"2875",2875,2e+05,11,"male",42,"yes",178,140,2015-09-22,FALSE
"2876",2876,18000,6,"male",57,"no",160,120,2015-08-24,FALSE
"2877",2877,30000,4,"female",52,"used to be",169,130,2015-09-08,TRUE
"2878",2878,42000,6,"male",68,"used to be",158,130,2015-08-25,FALSE
"2879",2879,50400,7,"male",71,"used to be",167,116,2015-08-21,FALSE
"2880",2880,48000,3,"female",68,"no",160,142,2015-08-31,TRUE
"2881",2881,3e+05,12,"male",34,"yes",181,77,2015-09-10,FALSE
"2882",2882,50000,11,"male",53,"used to be",175,130,2015-09-16,FALSE
"2883",2883,2e+05,13,"male",38,"yes",172,140,2015-09-10,FALSE
"2884",2884,35000,6,"female",64,"used to be",162,130,2015-09-07,TRUE
"2885",2885,48000,8,"male",39,"yes",168,120,2015-08-26,FALSE
"2886",2886,30000,3,"female",42,"no",159,104,2015-08-17,TRUE
"2887",2887,48000,4,"male",61,"used to be",180,163,2015-09-08,FALSE
"2888",2888,1e+05,9,"male",28,"yes",178,159,2015-09-26,FALSE
"2889",2889,36000,3,"female",69,"used to be",162,120,2015-09-17,TRUE
"2890",2890,21600,4,"female",51,"no",163,140,2015-08-25,TRUE
"2891",2891,37200,4,"female",62,"no",158,130,2015-08-26,TRUE
"2892",2892,78000,10,"female",70,"yes",160,110,2015-09-06,TRUE
"2893",2893,39600,10,"female",27,"no",167,120,2015-09-15,TRUE
"2894",2894,50000,6,"male",58,"yes",175,130,2015-09-11,FALSE
"2895",2895,35000,6,"female",58,"used to be",158,110,2015-09-16,TRUE
"2896",2896,36000,4,"male",74,"used to be",162,100,2015-09-03,FALSE
"2897",2897,540,1,"female",85,"no",160,100,2015-08-21,TRUE
"2898",2898,80000,10,"female",46,"yes",165,120,2015-09-09,TRUE
"2899",2899,50000,7,"female",42,"used to be",160,90,2015-09-06,TRUE
"2900",2900,80000,6,"female",46,"used to be",165,123,2015-09-21,TRUE
"2901",2901,0,12,"female",20,"no",165,110,2015-08-26,TRUE
"2902",2902,50000,9,"male",35,"no",170,150,2015-09-06,FALSE
"2903",2903,72000,11,"male",46,"used to be",172,140,2015-09-17,FALSE
"2904",2904,37200,4,"male",66,"used to be",174,144,2015-08-31,FALSE
"2905",2905,36000,8,"male",57,"used to be",165,169,2015-09-04,FALSE
"2906",2906,34800,9,"female",60,"used to be",167,120,2015-08-30,TRUE
"2907",2907,29400,6,"male",48,"no",177,120,2015-08-28,FALSE
"2908",2908,24000,7,"male",67,"no",163,110,2015-08-19,FALSE
"2909",2909,40000,3,"female",82,"used to be",150,125,2015-08-18,TRUE
"2910",2910,48000,6,"female",58,"no",165,120,2015-09-11,TRUE
"2911",2911,40800,4,"female",63,"used to be",160,102,2015-09-07,TRUE
"2912",2912,0,11,"male",58,"no",170,120,2015-09-01,FALSE
"2913",2913,90000,11,"male",32,"yes",180,150,2015-09-11,FALSE
"2914",2914,36000,4,"female",64,"used to be",158,120,2015-09-01,TRUE
"2915",2915,30000,6,"male",40,"used to be",173,168,2015-09-23,FALSE
"2916",2916,72000,4,"male",66,"used to be",170,120,2015-08-28,FALSE
"2917",2917,60000,6,"male",58,"yes",178,160,2015-09-26,FALSE
"2918",2918,120000,4,"female",85,"yes",158,130,2015-08-24,TRUE
"2919",2919,48000,4,"male",63,"used to be",180,160,2015-09-06,FALSE
"2920",2920,36000,4,"female",79,"used to be",150,108,2015-09-04,TRUE
"2921",2921,42000,4,"female",90,"used to be",155,110,2015-08-21,TRUE
"2922",2922,36000,6,"male",55,"no",172,160,2015-08-25,FALSE
"2923",2923,50000,10,"female",37,"no",164,100,2015-08-24,TRUE
"2924",2924,1e+05,12,"male",45,"yes",180,150,2015-09-23,FALSE
"2925",2925,67200,7,"female",71,"used to be",156,98,2015-09-02,TRUE
"2926",2926,12000,5,"female",47,"yes",162,130,2015-09-16,TRUE
"2927",2927,36000,4,"male",66,"yes",170,140,2015-09-06,FALSE
"2928",2928,40800,2,"male",79,"used to be",170,110,2015-09-04,FALSE
"2929",2929,1e+05,7,"male",57,"no",175,70,2015-09-23,FALSE
"2930",2930,91200,1,"male",85,"no",170,150,2015-08-20,FALSE
"2931",2931,120000,11,"male",44,"no",174,130,2015-09-16,FALSE
"2932",2932,60000,5,"female",34,"no",159,90,2015-08-26,TRUE
"2933",2933,36000,3,"male",84,"yes",173,120,2015-09-16,FALSE
"2934",2934,36000,4,"female",65,"used to be",158,110,2015-09-02,TRUE
"2935",2935,96000,10,"male",28,"no",175,135,2015-09-01,FALSE
"2936",2936,9100,4,"female",91,"no",150,80,2015-09-08,TRUE
"2937",2937,45200,4,"male",64,"used to be",180,170,2015-08-25,FALSE
"2938",2938,48000,13,"male",25,"no",189,160,2015-09-02,FALSE
"2939",2939,19200,4,"female",21,"no",159,120,2015-09-14,TRUE
"2940",2940,16800,3,"female",74,"used to be",150,108,2015-08-31,TRUE
"2941",2941,3e+05,6,"male",57,"used to be",178,150,2015-08-27,FALSE
"2942",2942,48000,6,"male",61,"used to be",178,100,2015-08-28,FALSE
"2943",2943,72000,10,"male",78,"yes",161,100,2015-09-08,FALSE
"2944",2944,35000,4,"female",68,"used to be",160,90,2015-09-24,TRUE
"2945",2945,50000,4,"male",56,"no",170,168,2015-08-21,FALSE
"2946",2946,30000,4,"female",63,"no",159,102,2015-09-03,TRUE
"2947",2947,60000,10,"male",64,"used to be",174,168,2015-08-18,FALSE
"2948",2948,36000,6,"female",58,"no",163,50,2015-09-16,TRUE
"2949",2949,36000,3,"female",85,"no",158,140,2015-09-16,TRUE
"2950",2950,80000,7,"female",50,"used to be",160,102,2015-09-12,TRUE
"2951",2951,40000,3,"female",83,"used to be",155,80,2015-09-10,TRUE
"2952",2952,1e+05,9,"male",45,"yes",183,160,2015-10-15,FALSE
"2953",2953,23000,9,"male",37,"yes",178,150,2015-09-16,FALSE
"2954",2954,50000,10,"female",41,"yes",166,120,2015-09-20,TRUE
"2955",2955,43200,4,"male",81,"used to be",165,132,2015-08-20,FALSE
"2956",2956,30000,6,"male",57,"no",170,180,2015-09-03,FALSE
"2957",2957,66000,10,"female",34,"yes",165,130,2015-09-02,TRUE
"2958",2958,0,4,"female",49,"used to be",163,140,2015-09-06,TRUE
"2959",2959,40000,3,"female",78,"used to be",150,105,2015-09-03,TRUE
"2960",2960,40000,4,"male",64,"no",170,126,2015-09-09,FALSE
"2961",2961,30000,6,"female",35,"no",167,110,2015-09-03,TRUE
"2962",2962,150000,6,"male",55,"yes",178,150,2015-08-23,FALSE
"2963",2963,60000,12,"male",34,"yes",180,130,2015-09-07,FALSE
"2964",2964,35000,3,"female",86,"used to be",160,95,2015-08-21,TRUE
"2965",2965,36000,7,"male",69,"used to be",172,126,2015-08-18,FALSE
"2966",2966,0,7,"male",18,"no",175,120,2015-08-19,FALSE
"2967",2967,13200,6,"male",59,"no",173,142,2015-09-09,FALSE
"2968",2968,36000,1,"female",85,"used to be",152,126,2015-08-28,TRUE
"2969",2969,39000,6,"female",55,"yes",158,120,2015-09-28,TRUE
"2970",2970,38400,4,"female",63,"yes",152,102,2015-08-20,TRUE
"2971",2971,15000,10,"male",82,"used to be",175,160,2015-09-14,FALSE
"2972",2972,30000,6,"female",65,"no",155,100,2015-09-07,TRUE
"2973",2973,37200,7,"female",67,"no",160,110,2015-09-07,TRUE
"2974",2974,48000,4,"male",65,"used to be",175,130,2015-09-10,FALSE
"2975",2975,80000,12,"female",64,"used to be",158,112,2015-09-09,TRUE
"2976",2976,15000,4,"female",68,"no",163,160,2015-08-23,TRUE
"2977",2977,35000,8,"male",28,"yes",175,160,2015-09-22,FALSE
"2978",2978,44160,3,"male",86,"yes",160,104,2015-08-27,FALSE
"2979",2979,70000,12,"male",78,"used to be",178,136,2015-09-10,FALSE
"2980",2980,36000,4,"female",84,"used to be",158,115,2015-09-09,TRUE
"2981",2981,30000,6,"female",26,"no",168,110,2015-08-26,TRUE
"2982",2982,50200,4,"male",92,"used to be",165,130,2015-08-26,FALSE
"2983",2983,44400,6,"female",71,"used to be",162,130,2015-09-02,TRUE
"2984",2984,38400,6,"female",56,"no",158,135,2015-08-28,TRUE
"2985",2985,4e+05,8,"male",58,"used to be",173,160,2015-09-06,FALSE
"2986",2986,35000,7,"female",78,"used to be",158,110,2015-08-26,TRUE
"2987",2987,36000,3,"male",81,"used to be",158,90,2015-08-25,FALSE
"2988",2988,36000,3,"male",83,"used to be",172,132,2015-09-11,FALSE
"2989",2989,0,10,"female",25,"no",172,118,2015-09-07,TRUE
"2990",2990,1e+05,7,"male",48,"no",173,140,2015-09-02,FALSE
"2991",2991,0,12,"male",25,"no",177,140,2015-09-06,FALSE
"2992",2992,37200,7,"male",65,"used to be",163,130,2015-09-06,FALSE
"2993",2993,38400,4,"female",60,"used to be",158,110,2015-09-02,TRUE
"2994",2994,50000,10,"male",46,"used to be",178,160,2015-08-26,FALSE
"2995",2995,36000,4,"female",60,"used to be",160,90,2015-09-08,TRUE
"2996",2996,60000,5,"male",40,"no",180,140,2015-08-27,FALSE
"2997",2997,27000,4,"male",64,"no",176,160,2015-08-28,FALSE
"2998",2998,33000,4,"male",66,"no",178,140,2015-09-01,FALSE
"2999",2999,36000,4,"female",62,"used to be",150,120,2015-08-31,TRUE
"3000",3000,30000,4,"female",60,"yes",165,160,2015-09-16,TRUE
"3001",3001,21840,10,"male",58,"used to be",173,150,2015-08-31,FALSE
"3002",3002,36000,4,"female",56,"used to be",160,120,2015-09-16,TRUE
"3003",3003,13200,4,"female",48,"used to be",165,160,2015-09-02,TRUE
"3004",3004,0,13,"male",28,"no",176,135,2015-08-25,FALSE
"3005",3005,1e+05,10,"female",63,"no",168,145,2015-09-01,TRUE
"3006",3006,25000,6,"female",40,"yes",156,115,2015-09-10,TRUE
"3007",3007,1e+05,12,"female",35,"yes",160,100,2015-08-18,TRUE
"3008",3008,35000,7,"female",64,"yes",163,130,2015-09-02,TRUE
"3009",3009,0,7,"male",18,"no",173,65,2015-08-31,FALSE
"3010",3010,70000,10,"male",56,"yes",168,140,2015-09-08,FALSE
"3011",3011,120000,11,"male",37,"yes",178,148,2015-09-13,FALSE
"3012",3012,39600,7,"female",70,"used to be",160,120,2015-08-20,TRUE
"3013",3013,36000,4,"male",76,"used to be",169,130,2015-09-18,FALSE
"3014",3014,38000,4,"male",74,"used to be",176,135,2015-08-19,FALSE
"3015",3015,54000,9,"female",44,"yes",162,120,2015-08-23,TRUE
"3016",3016,48000,7,"male",65,"yes",175,150,2015-08-27,FALSE
"3017",3017,1e+05,12,"female",46,"used to be",167,115,2015-09-21,TRUE
"3018",3018,60000,13,"male",75,"yes",180,148,2015-09-10,FALSE
"3019",3019,0,6,"female",18,"no",165,130,2015-09-11,TRUE
"3020",3020,50000,10,"male",43,"no",172,120,2015-09-10,FALSE
"3021",3021,50000,9,"male",33,"yes",183,190,2015-09-08,FALSE
"3022",3022,5e+05,12,"male",45,"no",170,120,2015-09-07,FALSE
"3023",3023,60000,11,"female",38,"yes",162,130,2015-08-19,TRUE
"3024",3024,30000,6,"male",43,"yes",180,150,2015-09-17,FALSE
"3025",3025,39600,4,"female",87,"used to be",155,120,2015-09-07,TRUE
"3026",3026,37200,6,"male",59,"no",170,128,2015-08-25,FALSE
"3027",3027,2e+05,12,"male",42,"yes",172,150,2015-09-07,FALSE
"3028",3028,50000,4,"male",62,"used to be",170,160,2015-08-29,FALSE
"3029",3029,34800,6,"female",69,"no",155,120,2015-09-14,TRUE
"3030",3030,180000,10,"male",43,"no",175,140,2015-10-13,FALSE
"3031",3031,144000,10,"female",28,"no",165,100,2015-08-29,TRUE
"3032",3032,12100,4,"male",60,"no",170,138,2015-09-06,FALSE
"3033",3033,84000,10,"female",27,"yes",171,140,2015-09-01,TRUE
"3034",3034,26400,5,"male",56,"no",177,130,2015-09-10,FALSE
"3035",3035,44400,6,"male",69,"used to be",169,124,2015-09-06,FALSE
"3036",3036,40000,7,"male",26,"no",178,130,2015-09-26,FALSE
"3037",3037,24240,6,"male",57,"no",169,120,2015-09-02,FALSE
"3038",3038,45600,4,"male",83,"used to be",165,120,2015-09-01,FALSE
"3039",3039,30000,6,"female",77,"used to be",156,90,2015-09-08,TRUE
"3040",3040,1e+05,10,"male",29,"yes",176,130,2015-09-09,FALSE
"3041",3041,66000,8,"female",70,"used to be",158,145,2015-09-07,TRUE
"3042",3042,37200,6,"female",53,"used to be",162,130,2015-08-20,TRUE
"3043",3043,0,12,"female",39,"no",160,120,2015-08-18,TRUE
"3044",3044,60000,11,"female",47,"yes",162,125,2015-09-08,TRUE
"3045",3045,30000,4,"female",64,"no",163,110,2015-09-02,TRUE
"3046",3046,50000,12,"female",40,"yes",160,110,2015-08-26,TRUE
"3047",3047,50000,7,"male",66,"no",174,154,2015-08-20,FALSE
"3048",3048,170000,12,"female",37,"yes",170,121,2015-09-22,TRUE
"3049",3049,30000,3,"male",62,"no",170,130,2015-09-06,FALSE
"3050",3050,24000,7,"female",74,"used to be",160,130,2015-08-24,TRUE
"3051",3051,70000,10,"female",44,"yes",157,110,2015-09-14,TRUE
"3052",3052,12000,4,"male",57,"used to be",168,180,2015-09-12,FALSE
"3053",3053,96000,12,"male",45,"yes",170,130,2015-09-20,FALSE
"3054",3054,70000,11,"male",41,"yes",178,160,2015-09-01,FALSE
"3055",3055,37200,7,"female",66,"yes",165,160,2015-08-27,TRUE
"3056",3056,60000,9,"male",54,"yes",178,59,2015-09-24,FALSE
"3057",3057,180000,12,"male",31,"no",180,130,2015-09-07,FALSE
"3058",3058,36000,4,"female",68,"yes",150,130,2015-08-26,TRUE
"3059",3059,50000,4,"male",36,"yes",180,180,2015-09-11,FALSE
"3060",3060,69600,9,"male",70,"used to be",155,100,2015-09-16,FALSE
"3061",3061,0,12,"female",21,"no",160,94,2015-09-07,TRUE
"3062",3062,40000,6,"male",54,"used to be",172,100,2015-08-27,FALSE
"3063",3063,60000,6,"male",61,"used to be",170,150,2015-08-28,FALSE
"3064",3064,100800,9,"male",64,"used to be",175,157,2015-09-08,FALSE
"3065",3065,48000,6,"female",66,"used to be",161,134,2015-09-02,TRUE
"3066",3066,40000,6,"male",50,"yes",174,140,2015-09-16,FALSE
"3067",3067,30000,6,"female",28,"no",160,170,2015-09-10,TRUE
"3068",3068,40000,4,"female",78,"used to be",160,100,2015-09-18,TRUE
"3069",3069,1e+05,12,"female",32,"yes",160,100,2015-08-18,TRUE
"3070",3070,25000,10,"female",46,"yes",168,125,2015-09-17,TRUE
"3071",3071,42000,4,"male",81,"used to be",167,140,2015-08-27,FALSE
"3072",3072,27500,4,"female",77,"used to be",155,110,2015-08-26,TRUE
"3073",3073,0,12,"female",19,"no",164,104,2015-08-24,TRUE
"3074",3074,1e+05,4,"female",23,"no",163,108,2015-08-25,TRUE
"3075",3075,54000,6,"female",61,"used to be",156,104,2015-08-23,TRUE
"3076",3076,72000,9,"male",38,"no",168,160,2015-08-24,FALSE
"3077",3077,50000,6,"male",59,"no",170,150,2015-09-09,FALSE
"3078",3078,39120,6,"female",60,"yes",163,120,2015-09-06,TRUE
"3079",3079,22800,6,"female",62,"used to be",155,108,2015-08-24,TRUE
"3080",3080,24000,6,"female",56,"used to be",155,120,2015-08-24,TRUE
"3081",3081,40000,4,"male",62,"no",178,125,2015-09-23,FALSE
"3082",3082,60000,10,"female",79,"used to be",160,140,2015-09-11,TRUE
"3083",3083,60000,9,"male",30,"no",180,130,2015-09-04,FALSE
"3084",3084,1e+05,11,"male",29,"yes",182,140,2015-09-09,FALSE
"3085",3085,93600,9,"male",59,"yes",176,169,2015-09-08,FALSE
"3086",3086,80000,10,"female",70,"yes",158,105,2015-09-10,TRUE
"3087",3087,44400,4,"male",66,"used to be",168,130,2015-08-28,FALSE
"3088",3088,30000,4,"male",63,"no",176,150,2015-09-11,FALSE
"3089",3089,69600,10,"female",63,"used to be",165,110,2015-09-01,TRUE
"3090",3090,40000,10,"female",70,"used to be",150,110,2015-08-27,TRUE
"3091",3091,30000,3,"female",77,"no",160,150,2015-08-19,TRUE
"3092",3092,30000,4,"female",70,"used to be",158,120,2015-09-24,TRUE
"3093",3093,60000,9,"male",38,"yes",175,138,2015-09-09,FALSE
"3094",3094,43200,6,"female",71,"used to be",150,80,2015-08-20,TRUE
"3095",3095,240000,12,"female",33,"no",165,100,2015-09-08,TRUE
"3096",3096,9480,6,"male",58,"no",170,99,2015-09-08,FALSE
"3097",3097,180000,12,"male",29,"no",175,140,2015-08-23,FALSE
"3098",3098,50000,1,"male",87,"used to be",185,135,2015-09-06,FALSE
